task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
pattern_discrimination,28,anti_training_delta,1.0,0.35,88.07939854748913,32.255266967319464,,2
pattern_discrimination,28,random_matched_full_trace,1.0,0.35,107.5884178695581,76.99390314736151,,2
pattern_discrimination,28,zero_task_path_union,1.0,0.35,79.27439426958803,27.726627175152693,0.0018032602445183388,2
pattern_discrimination,28,zero_all_task_inputs_outgoing,0.0,0.35,71.86757671821131,62.9224144480729,0.01740130509788234,2
pattern_discrimination,28,zero_all_task_targets_incoming,0.0,0.35,80.54912133516784,64.68337221162237,0.04425019376453234,2
pattern_discrimination,28,random_edge_count_matched_task_path_union,1.0,0.35,81.96696050585147,9.095583512408279,0.0018032602445183388,2
pattern_discrimination,28,random_distance_matched_task_path_union,1.0,0.35,84.27833130902803,27.58880701313772,,2
pattern_discrimination,28,zero_path_a_correct,1.0,0.35,80.28730946229354,20.758622373659165,0.0010235142635697677,2
pattern_discrimination,28,zero_path_b_correct,1.0,0.35,80.6071475946094,18.380572669471775,0.0007797459809485712,2
pattern_discrimination,30,trained,1.0,0.35,81.35670835694572,0.0,,2
pattern_discrimination,30,naive_replacement,0.0,0.35,0.0,81.35670835694572,,2
pattern_discrimination,30,zero_all,0.0,0.35,197.82011270583297,219.36835423214723,,2
pattern_discrimination,30,shuffle_magnitudes,0.3125,0.35,137.06468154934768,153.37471854658494,,2
pattern_discrimination,30,anti_training_delta,1.0,0.35,87.96540426163317,32.81727767483226,,2
pattern_discrimination,30,random_matched_full_trace,1.0,0.35,107.2775757824699,76.82467738303019,,2
pattern_discrimination,30,zero_task_path_union,1.0,0.35,78.96255434885897,28.002879219800644,0.0018611468790238903,2
pattern_discrimination,30,zero_all_task_inputs_outgoing,0.0,0.35,71.61058013152686,62.809408496755914,0.017201935217711992,2
pattern_discrimination,30,zero_all_task_targets_incoming,0.0,0.35,80.54511153430161,64.00179816446578,0.04448000400045005,2
pattern_discrimination,30,random_edge_count_matched_task_path_union,1.0,0.35,81.72007539061067,9.42493943327944,0.0018611468790238903,2
pattern_discrimination,30,random_distance_matched_task_path_union,1.0,0.35,84.07153207797462,27.862708363341795,,2
pattern_discrimination,30,zero_path_a_correct,1.0,0.35,80.04030557787344,20.54922073436982,0.0009610456176319836,2
pattern_discrimination,30,zero_path_b_correct,1.0,0.35,80.29662799255188,19.023426920744022,0.0009001012613919065,2
pattern_discrimination,14,trained,1.0,0.35,85.04310352560431,0.0,,2
pattern_discrimination,14,naive_replacement,0.0,0.35,0.0,85.04310352560431,,2
pattern_discrimination,14,zero_all,0.0,0.35,197.17636169138558,220.66347830812802,,2
pattern_discrimination,14,shuffle_magnitudes,0.0,0.35,138.76383074362872,156.4198717116582,,2
pattern_discrimination,14,anti_training_delta,1.0,0.35,90.2420693506836,32.7323723981644,,2
pattern_discrimination,14,random_matched_full_trace,1.0,0.35,111.52525377115354,79.8645461844332,,2
pattern_discrimination,14,zero_task_path_union,1.0,0.35,82.94880776800959,27.901720002248993,0.0019814078934415084,2
pattern_discrimination,14,zero_all_task_inputs_outgoing,0.0,0.35,74.64832566857505,66.69323204430366,0.01969844471981361,2
pattern_discrimination,14,zero_all_task_targets_incoming,0.0,0.35,83.68712522230416,66.135235522345,0.04693655275654779,2
pattern_discrimination,14,random_edge_count_matched_task_path_union,1.0,0.35,85.42242661905401,9.943278685778935,0.0019814078934415084,2
pattern_discrimination,14,random_distance_matched_task_path_union,1.0,0.35,87.37869384583523,27.74572027072491,,2
pattern_discrimination,14,zero_path_a_correct,1.0,0.35,83.87098627457787,20.008739111372357,0.00092663634133345,2
pattern_discrimination,14,zero_path_b_correct,1.0,0.35,84.13377341312128,19.446242265716513,0.0010547715521080586,2
pattern_discrimination,12,trained,1.0,0.35,91.84186638108906,0.0,,2
pattern_discrimination,12,naive_replacement,0.0,0.35,0.0,91.84186638108906,,2
pattern_discrimination,12,zero_all,0.0,0.35,198.22311648808667,225.41543331611336,,2
pattern_discrimination,12,shuffle_magnitudes,0.125,0.35,143.18495940085543,162.94847825003984,,2
pattern_discrimination,12,anti_training_delta,1.0,0.35,98.73567864678333,36.043517237851624,,2
pattern_discrimination,12,random_matched_full_trace,1.0,0.35,119.50342140964132,85.44905864808743,,2
pattern_discrimination,12,zero_task_path_union,1.0,0.35,89.11634367966798,31.79036901991261,0.002448667062537113,2
